,zipcode,density,density_bins
14224,11102,16711.6,3
14225,97217,939.3,0
14226,78704,1871.5,0
14227,94115,11426.7,2
14228,10025,48594.3,3
14229,10032,33808.6,3
14230,70119,3128.9,1
14231,20017,3091.4,1
14232,92103,3184.4,1
14233,02135,6270.6,1
14234,70112,1618.2,0
14235,10027,26528.8,3
14236,37219,2111.8,0
14237,11238,17188.6,3
14238,90405,3967.1,1
14239,02128,3224.2,1
14240,90042,5186.6,1
14241,80224,2115.8,0
14242,11221,22020.5,3
14243,92102,3603.0,1
14244,11434,6985.1,1
14245,10001,13259.3,2
14246,95062,2760.3,0
14247,10031,33563.2,3
14248,98109,4011.1,1
14249,11201,14028.1,3
14250,10468,27442.2,3
14251,78702,1648.1,0
14252,11207,13494.3,2
14253,11105,8420.6,2
14254,11365,6528.7,1
14255,91104,3728.6,1
14256,90038,7127.3,2
14257,20002,3852.6,1
14258,94110,11517.2,2
14259,10305,4051.5,1
14260,11231,9053.9,2
14261,10038,26251.9,3
14262,11378,5241.3,1
14263,90034,7191.9,2
14264,10024,26672.3,3
14265,11368,16141.4,3
14266,11205,16493.8,3
14267,10033,34923.5,3
14268,11216,22433.5,3
14269,70131,970.0,0
14270,90806,4756.1,1
14271,91101,5939.5,1
14272,10022,28833.9,3
14273,02130,4099.6,1
14274,90034,7191.9,2
14275,94606,6190.0,1
14276,11216,22433.5,3
14277,90046,3242.8,1
14278,90036,5761.9,1
14279,02134,6259.7,1
14280,78703,1366.4,0
14281,10024,26672.3,3
14282,02119,6125.8,1
14283,10025,48594.3,3
14284,94606,6190.0,1
14285,80207,1793.8,0
14286,10027,26528.8,3
14287,20010,10746.8,2
14288,11238,17188.6,3
14289,nan,10861.237371490948,2
14290,94110,11517.2,2
14291,92037,1382.3,0
14292,90028,7273.3,2
14293,10019,23754.2,3
14294,90029,10949.3,2
14295,10017,20189.9,3
14296,10029,36151.2,3
14297,10019,23754.2,3
14298,70114,1813.3,0
14299,90291,4379.7,1
14300,90028,7273.3,2
14301,91302,371.6,0
14302,10039,21653.6,3
14303,97211,1662.3,0
14304,91748,1211.8,0
14305,90036,5761.9,1
14306,78705,5511.2,1
14307,11211,15047.6,3
14308,90813,7087.2,1
14309,11104,27093.6,3
14310,78748,1238.0,0
14311,90035,5357.4,1
14312,11206,21984.4,3
14313,11206,21984.4,3
14314,90046,3242.8,1
14315,10031,33563.2,3
14316,94115,11426.7,2
14317,90027,2143.2,0
14318,94117,8956.9,2
14319,90005,13421.3,2
14320,11237,19583.0,3
14321,11216,22433.5,3
14322,10013,19437.4,3
14323,90068,1110.6,0
14324,90291,4379.7,1
14325,80236,1937.2,0
14326,78734,339.1,0
14327,10012,28771.0,3
14328,97213,2789.2,0
14329,10014,22447.1,3
14330,10003,37524.3,3
14331,11206,21984.4,3
14332,91104,3728.6,1
14333,70117,1647.8,0
14334,11211,15047.6,3
14335,90232,2777.2,0
14336,97217,939.3,0
14337,11237,19583.0,3
14338,20011,4638.6,1
14339,10035,9207.8,2
14340,94110,11517.2,2
14341,37209,376.7,0
14342,10019,23754.2,3
14343,60641,6845.9,1
14344,90291,4379.7,1
14345,60641,6845.9,1
14346,11414,4366.6,1
14347,94112,9106.1,2
14348,90265,64.9,0
14349,37206,1284.5,0
14350,11216,22433.5,3
14351,10036,21721.3,3
14352,97206,2812.3,0
14353,91755,3417.3,1
14354,60612,3447.3,1
14355,97236,1842.4,0
14356,10006,12458.3,2
14357,78724,338.9,0
14358,11212,21202.2,3
14359,98117,3142.1,1
14360,11102,16711.6,3
14361,nan,10861.237371490948,2
14362,10031,33563.2,3
14363,10003,37524.3,3
14364,11236,10071.1,2
14365,11222,9292.3,2
14366,10002,35781.9,3
14367,02135,6270.6,1
14368,78749,1320.9,0
14369,10016,39315.3,3
14370,98118,2639.1,0
14371,90077,493.7,0
14372,10036,21721.3,3
14373,11238,17188.6,3
14374,90272,388.7,0
14375,94114,8428.9,2
14376,11372,34729.8,3
14377,11221,22020.5,3
14378,90014,9550.9,2
14379,90278,4293.5,1
14380,60607,4031.2,1
14381,94103,7722.6,2
14382,11374,17850.4,3
14383,90024,6239.3,1
14384,11222,9292.3,2
14385,90068,1110.6,0
14386,11375,13340.8,2
14387,10003,37524.3,3
14388,91915,1251.1,0
14389,60645,7743.1,2
14390,37204,627.8,0
14391,92127,688.3,0
14392,91607,4420.0,1
14393,10014,22447.1,3
14394,90005,13421.3,2
14395,37208,1343.8,0
14396,94110,11517.2,2
14397,97215,2782.8,0
14398,98101,7613.3,2
14399,10019,23754.2,3
14400,11216,22433.5,3
14401,97211,1662.3,0
14402,10075,54746.3,3
14403,91316,2074.1,0
14404,11218,20331.4,3
14405,11222,9292.3,2
14406,91342,642.6,0
14407,nan,10861.237371490948,2
14408,91356,1550.7,0
14409,11222,9292.3,2
14410,90038,7127.3,2
14411,90049,912.1,0
14412,11211,15047.6,3
14413,90035,5357.4,1
14414,94117,8956.9,2
14415,10021,44214.6,3
14416,11225,24824.2,3
14417,11222,9292.3,2
14418,60640,10530.6,2
14419,10034,13778.0,2
14420,28804,297.9,0
14421,02130,4099.6,1
14422,92109,2325.7,0
14423,90291,4379.7,1
14424,11238,17188.6,3
14425,11220,22037.0,3
14426,91107,1545.6,0
14427,10011,29744.0,3
14428,11206,21984.4,3
14429,11207,13494.3,2
14430,91352,1581.9,0
14431,90291,4379.7,1
14432,94131,4996.6,1
14433,91604,2176.4,0
14434,94110,11517.2,2
14435,11103,21044.4,3
14436,90024,6239.3,1
14437,70112,1618.2,0
14438,60653,4950.5,1
14439,91801,4672.3,1
14440,20019,3352.3,1
14441,94114,8428.9,2
14442,90025,6333.7,1
14443,11221,22020.5,3
14444,11218,20331.4,3
14445,11221,22020.5,3
14446,20001,6816.2,1
14447,11208,10195.4,2
14448,98105,4108.7,1
14449,78704,1871.5,0
14450,90025,6333.7,1
14451,90265,64.9,0
14452,10036,21721.3,3
14453,97211,1662.3,0
14454,nan,10861.237371490948,2
14455,97227,1107.9,0
14456,78702,1648.1,0
14457,02215,13185.2,2
14458,92115,3479.1,1
14459,94609,4655.0,1
14460,60453,2596.0,0
14461,37206,1284.5,0
14462,60647,8385.0,2
14463,11238,17188.6,3
14464,97213,2789.2,0
14465,91105,1176.9,0
14466,37217,791.9,0
14467,28806,392.0,0
14468,90211,4649.4,1
14469,78701,1621.8,0
14470,78745,1607.4,0
14471,97201,2943.5,1
14472,97220,1531.1,0
14473,90815,2154.5,0
14474,11225,24824.2,3
14475,11207,13494.3,2
14476,90046,3242.8,1
14477,20002,3852.6,1
14478,37216,1018.2,0
14479,10031,33563.2,3
14480,90232,2777.2,0
14481,10023,48060.9,3
14482,70112,1618.2,0
14483,37209,376.7,0
14484,90016,5066.6,1
14485,90066,4336.8,1
14486,94110,11517.2,2
14487,37210,670.9,0
14488,10019,23754.2,3
14489,90026,6203.7,1
14490,90717,4154.6,1
14491,nan,10861.237371490948,2
14492,37207,708.9,0
14493,11206,21984.4,3
14494,78745,1607.4,0
14495,10019,23754.2,3
14496,92104,4531.3,1
14497,90265,64.9,0
14498,10010,32205.4,3
14499,91607,4420.0,1
14500,94110,11517.2,2
14501,20009,14096.5,3
14502,10010,32205.4,3
14503,02130,4099.6,1
14504,97210,557.5,0
14505,78741,2285.4,0
14506,10029,36151.2,3
14507,94118,7591.3,2
14508,11237,19583.0,3
14509,02132,2190.0,0
14510,97215,2782.8,0
14511,90502,3111.0,1
14512,90028,7273.3,2
14513,80218,4334.1,1
14514,11216,22433.5,3
14515,60660,12796.8,2
14516,97202,2362.8,0
14517,10029,36151.2,3
14518,10075,54746.3,3
14519,10023,48060.9,3
14520,11215,11270.5,2
14521,91105,1176.9,0
14522,98104,6533.8,1
14523,70119,3128.9,1
14524,98109,4011.1,1
14525,11211,15047.6,3
14526,91423,2742.5,0
14527,20002,3852.6,1
14528,37205,639.8,0
14529,95062,2760.3,0
14530,91011,660.6,0
14531,11249,10861.237371490948,2
14532,98122,5250.8,1
14533,80203,6778.6,1
14534,91505,2357.7,0
14535,60616,4677.4,1
14536,10019,23754.2,3
14537,10029,36151.2,3
14538,94610,5182.2,1
14539,11249,10861.237371490948,2
14540,37203,1093.9,0
14541,60609,3237.2,1
14542,10026,39504.2,3
14543,02109,8401.7,2
14544,10001,13259.3,2
14545,90291,4379.7,1
14546,37203,1093.9,0
14547,90401,3058.2,1
14548,37216,1018.2,0
14549,10031,33563.2,3
14550,10017,20189.9,3
14551,90019,6401.0,1
14552,94102,17995.9,3
14553,11206,21984.4,3
14554,70116,3439.9,1
14555,98144,3053.9,1
14556,90026,6203.7,1
14557,60657,11207.9,2
14558,60625,7837.6,2
14559,94112,9106.1,2
14560,70117,1647.8,0
14561,92154,829.6,0
14562,80207,1793.8,0
14563,94134,6569.2,1
14564,20017,3091.4,1
14565,10032,33808.6,3
14566,60613,8572.6,2
14567,10026,39504.2,3
14568,70117,1647.8,0
14569,80219,3152.8,1
14570,97214,3275.8,1
14571,nan,10861.237371490948,2
14572,20003,4553.3,1
14573,98118,2639.1,0
14574,90046,3242.8,1
14575,91780,3464.2,1
14576,10012,28771.0,3
14577,11238,17188.6,3
14578,11238,17188.6,3
14579,91402,7232.8,2
14580,78741,2285.4,0
14581,90802,2342.2,0
14582,90046,3242.8,1
14583,11206,21984.4,3
14584,78702,1648.1,0
14585,80205,2471.7,0
14586,91741,672.5,0
14587,10038,26251.9,3
14588,92109,2325.7,0
14589,90024,6239.3,1
14590,37203,1093.9,0
14591,20003,4553.3,1
14592,90291,4379.7,1
14593,10036,21721.3,3
14594,20009,14096.5,3
14595,94607,1636.8,0
14596,90066,4336.8,1
14597,90036,5761.9,1
14598,98101,7613.3,2
14599,80211,2710.7,0
14600,80218,4334.1,1
14601,10038,26251.9,3
14602,11213,22579.4,3
14603,90045,1420.4,0
14604,70116,3439.9,1
14605,90291,4379.7,1
14606,11221,22020.5,3
14607,11221,22020.5,3
14608,92109,2325.7,0
14609,37212,2804.7,0
14610,11221,22020.5,3
14611,90026,6203.7,1
14612,11222,9292.3,2
14613,70119,3128.9,1
14614,94103,7722.6,2
14615,11102,16711.6,3
14616,90291,4379.7,1
14617,11231,9053.9,2
14618,11693,4665.8,1
14619,11225,24824.2,3
14620,10065,32772.8,3
14621,94109,18190.0,3
14622,91604,2176.4,0
14623,78704,1871.5,0
14624,90028,7273.3,2
14625,10002,35781.9,3
14626,11217,18472.1,3
14627,10031,33563.2,3
14628,10036,21721.3,3
14629,90065,3329.9,1
14630,78733,295.4,0
14631,98103,3815.7,1
14632,97206,2812.3,0
14633,20037,8799.9,2
14634,11106,17558.1,3
14635,11369,13674.1,2
14636,91303,4792.8,1
14637,90265,64.9,0
14638,11211,15047.6,3
14639,11385,10527.6,2
14640,80218,4334.1,1
14641,70116,3439.9,1
14642,10029,36151.2,3
14643,11213,22579.4,3
14644,11233,19194.0,3
14645,28806,392.0,0
14646,10019,23754.2,3
14647,11693,4665.8,1
14648,78751,2315.7,0
14649,60625,7837.6,2
14650,20001,6816.2,1
14651,20002,3852.6,1
14652,11233,19194.0,3
14653,90020,13310.8,2
14654,97210,557.5,0
14655,10011,29744.0,3
14656,90034,7191.9,2
14657,70116,3439.9,1
14658,98121,10981.3,2
14659,11201,14028.1,3
14660,94132,3492.3,1
14661,70114,1813.3,0
14662,20010,10746.8,2
14663,11206,21984.4,3
14664,10003,37524.3,3
14665,78704,1871.5,0
14666,90068,1110.6,0
14667,11373,25573.8,3
14668,28804,297.9,0
14669,10463,18097.1,3
14670,80203,6778.6,1
14671,10029,36151.2,3
14672,90049,912.1,0
14673,98116,2903.3,0
14674,10003,37524.3,3
14675,11237,19583.0,3
14676,92109,2325.7,0
14677,92103,3184.4,1
14678,10025,48594.3,3
14679,10029,36151.2,3
14680,92122,1059.1,0
14681,11215,11270.5,2
14682,98134,73.7,0
14683,10014,22447.1,3
14684,90066,4336.8,1
14685,11201,14028.1,3
14686,92101,3040.0,1
14687,11367,6728.6,1
14688,10467,16045.2,3
14689,98105,4108.7,1
14690,60642,4316.4,1
14691,60605,7647.5,2
14692,20017,3091.4,1
14693,20009,14096.5,3
14694,78701,1621.8,0
14695,97214,3275.8,1
14696,97209,5519.7,1
14697,94127,4206.3,1
14698,11218,20331.4,3
14699,92116,3561.5,1
14700,90020,13310.8,2
14701,60629,6466.2,1
14702,97211,1662.3,0
14703,10032,33808.6,3
14704,20001,6816.2,1
14705,80210,2159.6,0
14706,10016,39315.3,3
14707,11205,16493.8,3
14708,20002,3852.6,1
14709,11215,11270.5,2
14710,95062,2760.3,0
14711,60614,8244.5,2
14712,90802,2342.2,0
14713,78704,1871.5,0
14714,98122,5250.8,1
14715,10025,48594.3,3
14716,11385,10527.6,2
14717,11101,3779.2,1
14718,92109,2325.7,0
14719,92037,1382.3,0
14720,10023,48060.9,3
14721,70116,3439.9,1
14722,20020,4174.5,1
14723,02130,4099.6,1
14724,nan,10861.237371490948,2
14725,97211,1662.3,0
14726,78704,1871.5,0
14727,90006,11903.1,2
14728,11234,4572.6,1
14729,11206,21984.4,3
14730,10028,55636.0,3
14731,20016,2829.2,0
14732,11216,22433.5,3
14733,92109,2325.7,0
14734,98122,5250.8,1
14735,60642,4316.4,1
14736,90025,6333.7,1
14737,10017,20189.9,3
14738,90025,6333.7,1
14739,02118,9331.3,2
14740,10025,48594.3,3
14741,02111,10543.8,2
14742,80207,1793.8,0
14743,90018,6574.4,1
14744,11216,22433.5,3
14745,78741,2285.4,0
14746,37209,376.7,0
14747,90291,4379.7,1
14748,02114,10322.8,2
14749,37212,2804.7,0
14750,10036,21721.3,3
14751,78703,1366.4,0
14752,10019,23754.2,3
14753,97211,1662.3,0
14754,11216,22433.5,3
14755,91343,3935.6,1
14756,90038,7127.3,2
14757,80203,6778.6,1
14758,11238,17188.6,3
14759,78703,1366.4,0
14760,94103,7722.6,2
14761,10025,48594.3,3
14762,80209,2383.1,0
14763,60612,3447.3,1
14764,11211,15047.6,3
14765,94607,1636.8,0
14766,10009,38399.1,3
14767,90802,2342.2,0
14768,10128,50118.8,3
14769,11217,18472.1,3
14770,10026,39504.2,3
14771,11209,12527.1,2
14772,10009,38399.1,3
14773,70116,3439.9,1
14774,11237,19583.0,3
14775,02135,6270.6,1
14776,91601,5416.4,1
14777,20018,2159.4,0
14778,11236,10071.1,2
14779,94612,6498.7,1
14780,20001,6816.2,1
14781,90015,4285.4,1
14782,90046,3242.8,1
14783,11106,17558.1,3
14784,10016,39315.3,3
14785,10009,38399.1,3
14786,94110,11517.2,2
14787,98105,4108.7,1
14788,70125,2385.6,0
14789,78704,1871.5,0
14790,11249,10861.237371490948,2
14791,90012,3711.6,1
14792,98107,3716.4,1
14793,60602,5339.8,1
14794,80203,6778.6,1
14795,20010,10746.8,2
14796,94102,17995.9,3
14797,91001,1689.5,0
14798,10024,26672.3,3
14799,90029,10949.3,2
14800,60647,8385.0,2
14801,94133,13416.4,2
14802,10003,37524.3,3
14803,20002,3852.6,1
14804,10025,48594.3,3
14805,92104,4531.3,1
14806,10029,36151.2,3
14807,98101,7613.3,2
14808,02116,12631.6,2
14809,11205,16493.8,3
14810,10019,23754.2,3
14811,70113,2668.0,0
14812,90038,7127.3,2
14813,98117,3142.1,1
14814,92109,2325.7,0
14815,90017,12635.3,2
14816,94114,8428.9,2
14817,70119,3128.9,1
14818,11212,21202.2,3
14819,90291,4379.7,1
14820,20011,4638.6,1
14821,11201,14028.1,3
14822,11238,17188.6,3
14823,78704,1871.5,0
14824,94124,2664.3,0
14825,91006,1938.1,0
14826,78701,1621.8,0
14827,91303,4792.8,1
14828,02114,10322.8,2
14829,20009,14096.5,3
14830,91605,3981.2,1
14831,90265,64.9,0
14832,11221,22020.5,3
14833,37206,1284.5,0
14834,94118,7591.3,2
14835,94102,17995.9,3
14836,60647,8385.0,2
14837,90048,4381.0,1
14838,11220,22037.0,3
14839,11226,30415.4,3
14840,94606,6190.0,1
14841,11233,19194.0,3
14842,90004,7876.3,2
14843,02127,6068.8,1
14844,10033,34923.5,3
14845,11206,21984.4,3
14846,11211,15047.6,3
14847,78723,1575.7,0
14848,94121,5163.3,1
14849,11222,9292.3,2
14850,78702,1648.1,0
14851,10458,30530.3,3
14852,37203,1093.9,0
14853,11208,10195.4,2
14854,10028,55636.0,3
14855,78753,1751.3,0
14856,90046,3242.8,1
14857,90230,2719.9,0
14858,10018,6252.9,1
14859,90069,3740.7,1
14860,91601,5416.4,1
14861,90006,11903.1,2
14862,11207,13494.3,2
14863,02215,13185.2,2
14864,11217,18472.1,3
14865,nan,10861.237371490948,2
14866,11104,27093.6,3
14867,10001,13259.3,2
14868,97214,3275.8,1
14869,10027,26528.8,3
14870,91765,948.1,0
14871,91307,1172.5,0
14872,10032,33808.6,3
14873,10033,34923.5,3
14874,80206,3373.5,1
14875,98102,6228.4,1
14876,94117,8956.9,2
14877,10025,48594.3,3
14878,92104,4531.3,1
14879,nan,10861.237371490948,2
14880,11355,19106.8,3
14881,10011,29744.0,3
14882,10017,20189.9,3
14883,94115,11426.7,2
14884,10002,35781.9,3
14885,78704,1871.5,0
14886,20024,1699.3,0
14887,90036,5761.9,1
14888,90291,4379.7,1
14889,97211,1662.3,0
14890,92109,2325.7,0
14891,10024,26672.3,3
14892,10027,26528.8,3
14893,10006,12458.3,2
14894,60641,6845.9,1
14895,10031,33563.2,3
14896,60611,13562.3,2
14897,90032,3708.2,1
14898,90006,11903.1,2
14899,78704,1871.5,0
14900,90046,3242.8,1
14901,90042,5186.6,1
14902,90293,1638.6,0
14903,80218,4334.1,1
14904,91204,5507.2,1
14905,70114,1813.3,0
14906,60647,8385.0,2
14907,70130,2577.6,0
14908,60647,8385.0,2
14909,94110,11517.2,2
14910,90024,6239.3,1
14911,20011,4638.6,1
14912,10019,23754.2,3
14913,20001,6816.2,1
14914,11211,15047.6,3
14915,91335,4373.7,1
14916,90015,4285.4,1
14917,02122,4454.7,1
14918,11375,13340.8,2
14919,20007,3455.4,1
14920,60657,11207.9,2
14921,60646,2295.2,0
14922,10009,38399.1,3
14923,11368,16141.4,3
14924,11206,21984.4,3
14925,97236,1842.4,0
14926,90293,1638.6,0
14927,90028,7273.3,2
14928,78704,1871.5,0
14929,78729,1139.7,0
14930,78704,1871.5,0
14931,10009,38399.1,3
14932,80221,1605.8,0
14933,11238,17188.6,3
14934,10002,35781.9,3
14935,11231,9053.9,2
14936,80211,2710.7,0
14937,10128,50118.8,3
14938,11231,9053.9,2
14939,91401,4392.5,1
14940,11103,21044.4,3
14941,11354,9727.7,2
14942,60640,10530.6,2
14943,98122,5250.8,1
14944,78735,303.1,0
14945,10029,36151.2,3
14946,90230,2719.9,0
14947,10009,38399.1,3
14948,60607,4031.2,1
14949,11221,22020.5,3
14950,10025,48594.3,3
14951,11221,22020.5,3
14952,10011,29744.0,3
14953,10025,48594.3,3
14954,95033,39.5,0
14955,90291,4379.7,1
14956,02114,10322.8,2
14957,60622,8213.0,2
14958,20001,6816.2,1
14959,90802,2342.2,0
14960,90404,4138.6,1
14961,90028,7273.3,2
14962,11216,22433.5,3
14963,78735,303.1,0
14964,94116,6523.0,1
14965,90039,2920.0,0
14966,94606,6190.0,1
14967,11221,22020.5,3
14968,60601,11892.3,2
14969,11216,22433.5,3
14970,11375,13340.8,2
14971,90046,3242.8,1
14972,10027,26528.8,3
14973,20001,6816.2,1
14974,90064,2445.3,0
14975,92130,1024.9,0
14976,90292,4091.9,1
14977,10009,38399.1,3
14978,37206,1284.5,0
14979,94608,3963.9,1
14980,11211,15047.6,3
14981,90212,4670.3,1
14982,98112,2575.0,0
14983,91008,265.3,0
14984,90026,6203.7,1
14985,37206,1284.5,0
14986,94601,5979.9,1
14987,91402,7232.8,2
14988,60625,7837.6,2
14989,10016,39315.3,3
14990,11226,30415.4,3
14991,98109,4011.1,1
14992,94102,17995.9,3
14993,37206,1284.5,0
14994,97202,2362.8,0
14995,60622,8213.0,2
14996,78751,2315.7,0
14997,11372,34729.8,3
14998,60608,5068.9,1
14999,90265,64.9,0
15000,11213,22579.4,3
15001,11211,15047.6,3
15002,10014,22447.1,3
15003,20003,4553.3,1
15004,60642,4316.4,1
15005,10033,34923.5,3
15006,10004,2214.8,0
15007,90026,6203.7,1
15008,91001,1689.5,0
15009,10025,48594.3,3
15010,10003,37524.3,3
15011,92103,3184.4,1
15012,10039,21653.6,3
15013,94110,11517.2,2
15014,94112,9106.1,2
15015,80218,4334.1,1
15016,90018,6574.4,1
15017,28803,289.0,0
15018,10025,48594.3,3
15019,90039,2920.0,0
15020,94133,13416.4,2
15021,70130,2577.6,0
15022,90241,3324.6,1
15023,90291,4379.7,1
15024,97214,3275.8,1
15025,94108,19720.5,3
15026,10009,38399.1,3
15027,02129,4697.9,1
15028,11213,22579.4,3
15029,91101,5939.5,1
15030,10011,29744.0,3
15031,11205,16493.8,3
15032,20011,4638.6,1
15033,90025,6333.7,1
15034,97214,3275.8,1
15035,90039,2920.0,0
15036,10003,37524.3,3
15037,10030,37367.3,3
15038,90278,4293.5,1
15039,60615,7086.4,1
15040,20020,4174.5,1
15041,10002,35781.9,3
15042,90004,7876.3,2
15043,20001,6816.2,1
15044,11206,21984.4,3
15045,60647,8385.0,2
15046,90017,12635.3,2
15047,nan,10861.237371490948,2
15048,10002,35781.9,3
15049,94112,9106.1,2
15050,80205,2471.7,0
15051,11237,19583.0,3
15052,11211,15047.6,3
15053,94618,2553.7,0
15054,20002,3852.6,1
15055,20001,6816.2,1
15056,10036,21721.3,3
15057,11249,10861.237371490948,2
15058,94121,5163.3,1
15059,90291,4379.7,1
15060,90069,3740.7,1
15061,11221,22020.5,3
15062,11211,15047.6,3
15063,92103,3184.4,1
15064,94124,2664.3,0
15065,97218,804.6,0
15066,90036,5761.9,1
15067,10036,21721.3,3
15068,20005,11575.2,2
15069,98102,6228.4,1
15070,90404,4138.6,1
15071,11216,22433.5,3
15072,92104,4531.3,1
15073,11216,22433.5,3
15074,10014,22447.1,3
15075,11217,18472.1,3
15076,10013,19437.4,3
15077,94133,13416.4,2
15078,02134,6259.7,1
15079,02135,6270.6,1
15080,92117,2255.7,0
15081,94609,4655.0,1
15082,11226,30415.4,3
15083,11222,9292.3,2
15084,20002,3852.6,1
15085,20017,3091.4,1
15086,78751,2315.7,0
15087,11221,22020.5,3
15088,60647,8385.0,2
15089,94110,11517.2,2
15090,90048,4381.0,1
15091,94115,11426.7,2
15092,11105,8420.6,2
15093,11221,22020.5,3
15094,11215,11270.5,2
15095,90291,4379.7,1
15096,92113,4108.7,1
15097,90028,7273.3,2
15098,10002,35781.9,3
15099,11221,22020.5,3
15100,10128,50118.8,3
15101,78704,1871.5,0
15102,11226,30415.4,3
15103,92107,3525.3,1
15104,90804,7361.5,2
15105,90057,19618.0,3
15106,37216,1018.2,0
15107,60618,7114.6,1
15108,97217,939.3,0
15109,10017,20189.9,3
15110,91607,4420.0,1
15111,20001,6816.2,1
15112,90601,1088.0,0
15113,10012,28771.0,3
15114,11249,10861.237371490948,2
15115,11211,15047.6,3
15116,94114,8428.9,2
15117,20024,1699.3,0
15118,11216,22433.5,3
15119,20009,14096.5,3
15120,11225,24824.2,3
15121,90024,6239.3,1
15122,90401,3058.2,1
15123,11238,17188.6,3
15124,97214,3275.8,1
15125,10011,29744.0,3
15126,nan,10861.237371490948,2
15127,98121,10981.3,2
15128,90039,2920.0,0
15129,78741,2285.4,0
15130,02124,6159.0,1
15131,10023,48060.9,3
15132,60612,3447.3,1
15133,10011,29744.0,3
15134,95003,263.6,0
15135,11377,13672.9,2
15136,10029,36151.2,3
15137,80210,2159.6,0
15138,90403,6633.2,1
15139,10031,33563.2,3
15140,10003,37524.3,3
15141,37138,482.7,0
15142,11221,22020.5,3
15143,10011,29744.0,3
15144,98117,3142.1,1
15145,90005,13421.3,2
15146,11226,30415.4,3
15147,37212,2804.7,0
15148,80211,2710.7,0
15149,78750,772.0,0
15150,80205,2471.7,0
15151,94610,5182.2,1
15152,60618,7114.6,1
15153,80203,6778.6,1
15154,94115,11426.7,2
15155,70118,2720.8,0
15156,90063,6578.6,1
15157,92101,3040.0,1
15158,11216,22433.5,3
15159,11219,24025.2,3
15160,97211,1662.3,0
15161,78745,1607.4,0
15162,78702,1648.1,0
15163,97213,2789.2,0
15164,80210,2159.6,0
15165,10065,32772.8,3
15166,60657,11207.9,2
15167,02116,12631.6,2
15168,91335,4373.7,1
15169,80207,1793.8,0
15170,60647,8385.0,2
15171,10075,54746.3,3
15172,92116,3561.5,1
15173,11221,22020.5,3
15174,60642,4316.4,1
15175,20002,3852.6,1
15176,11206,21984.4,3
15177,10128,50118.8,3
15178,97227,1107.9,0
15179,10005,37900.9,3
15180,91316,2074.1,0
15181,92037,1382.3,0
15182,11237,19583.0,3
15183,60622,8213.0,2
15184,10012,28771.0,3
15185,10031,33563.2,3
15186,20001,6816.2,1
15187,90045,1420.4,0
15188,78757,1673.7,0
15189,37206,1284.5,0
15190,11106,17558.1,3
15191,90094,3460.4,1
15192,97218,804.6,0
15193,91723,3037.9,1
15194,10128,50118.8,3
15195,90039,2920.0,0
15196,90019,6401.0,1
15197,91101,5939.5,1
15198,94117,8956.9,2
15199,90039,2920.0,0
15200,91311,440.0,0
15201,60642,4316.4,1
15202,37203,1093.9,0
15203,80211,2710.7,0
15204,10018,6252.9,1
15205,90254,5278.8,1
15206,92108,1682.1,0
15207,94610,5182.2,1
15208,60610,12585.9,2
15209,10282,26893.9,3
15210,20009,14096.5,3
15211,70122,1563.4,0
15212,90278,4293.5,1
15213,78704,1871.5,0
15214,10003,37524.3,3
15215,90806,4756.1,1
15216,80219,3152.8,1
15217,11211,15047.6,3
15218,90046,3242.8,1
15219,11211,15047.6,3
15220,11216,22433.5,3
15221,02119,6125.8,1
15222,78705,5511.2,1
15223,11106,17558.1,3
15224,10016,39315.3,3
15225,10014,22447.1,3
15226,60642,4316.4,1
15227,37216,1018.2,0
15228,90019,6401.0,1
15229,90035,5357.4,1
15230,98119,3332.7,1
15231,92109,2325.7,0
15232,94609,4655.0,1
15233,80211,2710.7,0
15234,10002,35781.9,3
15235,11215,11270.5,2
15236,70118,2720.8,0
15237,10003,37524.3,3
15238,10012,28771.0,3
15239,90039,2920.0,0
15240,98103,3815.7,1
15241,60642,4316.4,1
